"","CAD CDW ID","CAD Event Number","General Offense Number","Event Clearance Code","Event Clearance Description","Event Clearance SubGroup","Event Clearance Group","Event Clearance Date","Hundred Block Location","District/Sector","Zone/Beat","Census Tract","Longitude","Latitude","Incident Location","Initial Type Description","Initial Type Subgroup","Initial Type Group","At Scene Time","dist_mgh"
"1038","1552287",7.41114517446837e-314,9.95702763219785e-315,"161","TRESPASS","TRESPASS","TRESPASS","09/16/2015 11:15:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","NUISANCE - MISCHIEF","MISCELLANEOUS MISDEMEANORS","MISCELLANEOUS MISDEMEANORS","09/16/2015 09:46:00 AM",0.00582128419551373
"1039","1552692",7.41114546547304e-314,9.9570305422445e-315,"250","MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF","09/16/2015 06:55:00 PM","15 AV NE / NE 40 ST","U","U2","5302.2000",-122.312148777,47.655338509,"(47.655338509, -122.312148777)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","",0.00417261230608289
"1040","1552955",7.41114561566899e-314,9.95703204420406e-315,"350","HAZARDS","HAZARDS","HAZARDS","09/16/2015 11:27:00 PM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.309118318,47.651301388,"(47.651301388, -122.309118318)","TRAFFIC - BLOCKING ROADWAY","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","",0.00390411957496965
"1041","1616731",7.4111861542493e-314,9.95743743000713e-315,"250","MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF","11/22/2015 08:08:36 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.2008",-122.313225,47.657574,"(47.657574, -122.313225)","NUISANCE - MISCHIEF","MISCELLANEOUS MISDEMEANORS","MISCELLANEOUS MISDEMEANORS","11/22/2015 08:05:42 AM",0.00581961682587908
"1042","1560477",7.4111499688814e-314,9.95707557632812e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","09/24/2015 02:32:00 PM","41XX BLOCK OF 15 AV NE","U","U2","5301.4000",-122.312090754,47.657560464,"(47.657560464, -122.312090754)","MOTOR VEHICLE COLLISION, HIT AND RUN","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","09/24/2015 01:17:00 PM",0.00481701375582569
"1043","1557098",7.41114798076124e-314,9.95705569512653e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","09/21/2015 04:16:00 AM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.309118318,47.651301388,"(47.651301388, -122.309118318)","MOTOR VEHICLE COLLISION, HIT AND RUN","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","09/21/2015 02:54:00 AM",0.00390411957496965
"1044","1926688",8.39913366042846e-314,9.96707218934471e-316,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","01/29/2017 10:44:34 PM","NE PACIFIC PL / MONTLAKE BV NE","U","U3","5302.3054",-122.30391,47.65108,"(47.65108, -122.30391)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00568222606026364
"1045","1557375",7.41114821050176e-314,9.95705799253178e-315,"415","BLOCKING VEHICLE","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","09/21/2015 12:32:00 PM","39XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.302931725,47.653002027,"(47.653002027, -122.302931725)","TRAFFIC - BLOCKING ROADWAY","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","",0.00544986159295662
"1046","1558434",7.41114881227372e-314,9.95706401025135e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","09/22/2015 12:26:00 PM","UNIVERSITY WY NE / NE CAMPUS PY","U","U2","5302.1009",-122.313265418,47.656215152,"(47.656215152, -122.313265418)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","",0.00540808500431259
"1047","1617696",7.4111875751821e-314,9.95745163933511e-315,"100","FRAUD (INCLUDING IDENTITY THEFT)","FRAUD CALLS","FRAUD CALLS","11/24/2015 09:26:54 PM","13XX BLOCK OF NE CAMPUS PY","U","U2","5302.1011",-122.31384,47.655994,"(47.655994, -122.31384)","TRU - FORGERY/CHKS/BUNCO/SCAMS/ID THEFT","FRAUD CALLS","FRAUD CALLS","11/24/2015 09:10:06 PM",0.00593056026021372
"1048","2018307",8.39921820444771e-314,9.96632632808313e-315,"161","TRESPASS","TRESPASS","TRESPASS","06/09/2017 12:51:46 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","TRESPASS","TRESPASS","TRESPASS","",0.00581961682587908
"1049","1561431",7.41115044318442e-314,9.95708031935832e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","09/25/2015 11:15:00 AM","NE PACIFIC PL / NE PACIFIC ST","U","U2","5302.2019",-122.30761759,47.650541193,"(47.650541193, -122.30761759)","MOTOR VEHICLE COLLISION, BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","09/25/2015 08:50:00 AM",0.00451195489154091
"1050","1562517",7.41115111659589e-314,9.95708705347307e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","09/26/2015 11:17:00 AM","15 AV NE / NE 41 ST","U","U2","5301.4000",-122.312113721,47.656816898,"(47.656816898, -122.312113721)","MOTOR VEHICLE COLLISION, BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","09/26/2015 08:22:00 AM",0.00449380732857005
"1051","1563589",7.41115178457265e-314,9.9570937332406e-315,"161","TRESPASS","TRESPASS","TRESPASS","09/27/2015 12:04:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","TRESPASS","TRESPASS","TRESPASS","",0.00582128419551373
"1052","1562993",7.41115145256053e-314,9.95709041311946e-315,"415","BLOCKING VEHICLE","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","09/26/2015 08:39:00 PM","NE 40 ST / UNIVERSITY WY NE","U","U2","5302.2000",-122.313285465,47.655351163,"(47.655351163, -122.313285465)","TRAFFIC - BLOCKING ROADWAY","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","",0.00530771159925812
"1053","1618994",7.41118870066364e-314,9.95746289415052e-315,"071","AUTO THEFT","AUTO THEFTS","AUTO THEFTS","11/27/2015 03:01:27 AM","14XX BLOCK OF NE 42 ST","U","U2","5301.3009",-122.31264,47.65831,"(47.65831, -122.31264)","AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTO THEFTS","AUTO RECOVERIES","11/26/2015 09:42:55 PM",0.00568826801408483
"1054","1565409",7.41115290066694e-314,9.95710489418354e-315,"184","NARCOTICS, OTHER","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","09/29/2015 09:02:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","NARCOTICS - VIOLATIONS (LOITER, USE, SELL, NARS)","NARCOTICS COMPLAINTS","NARCOTICS COMPLAINTS","",0.00582128419551373
"1055","1619436",7.41118924907651e-314,9.95746837827919e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","11/28/2015 10:19:00 AM","38XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.30293,47.653004,"(47.653004, -122.30293)","MOTOR VEHICLE COLLISION, HIT AND RUN","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","11/28/2015 09:15:09 AM",0.00545072518110338
"1056","1566913",7.41115387545846e-314,9.95711464209874e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","09/30/2015 05:34:00 PM","15 AV NE / NE 41 ST","U","U2","5301.4000",-122.312113721,47.656816898,"(47.656816898, -122.312113721)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00449380732857005
"1057","1569714",7.41115557010363e-314,9.95713158855039e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","10/03/2015 01:49:00 PM","NE CAMPUS PY / UNIVERSITY WY NE","U","U2","5302.1011",-122.313271112,47.655987492,"(47.655987492, -122.313271112)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00536874051213098
"1058","1568305",7.4111547104294e-314,9.95712299180815e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","10/02/2015 04:04:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","TRESPASS","TRESPASS","TRESPASS","",0.00582128419551373
"1059","1568523",7.41115486655415e-314,9.95712455305559e-315,"250","MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF","10/02/2015 10:29:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","DOWN - CHECK FOR PERSON DOWN","PERSON DOWN/INJURY","CASUALTIES","",0.00582128419551373
"1060","1568548",7.41115483345175e-314,9.95712422203161e-315,"372","PROPERTY - FOUND (FOLLOW UP TO SPD CASE)","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","10/02/2015 10:54:00 AM","39XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.302931725,47.653002027,"(47.653002027, -122.302931725)","PROPERTY - FOUND","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","10/02/2015 09:56:00 AM",0.00544986159295662
"1061","1572449",7.41115717729917e-314,9.95714766050585e-315,"041","HARASSMENT, THREATS","THREATS, HARASSMENT","THREATS, HARASSMENT","10/06/2015 07:48:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING)","THREATS, HARASSMENT","THREATS, HARASSMENT","10/06/2015 06:58:00 AM",0.00582128419551373
"1062","1571432",7.41115657009249e-314,9.95714158843906e-315,"062","BICYCLE THEFT","THEFT","BIKE","10/05/2015 08:38:00 AM","14XX BLOCK OF NE 42 ST","U","U2","5301.3009",-122.312639209,47.658308153,"(47.658308153, -122.312639209)","TRU - THEFT","OTHER PROPERTY","THEFT","",0.00568655864500695
"1063","1571559",7.41115659034918e-314,9.95714179100598e-315,"130","PROPERTY DESTRUCTION","PROPERTY DAMAGE","PROPERTY DAMAGE","10/05/2015 11:32:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","PROPERTY - DAMAGE","PROPERTY DAMAGE","PROPERTY DAMAGE","10/05/2015 08:55:00 AM",0.00582128419551373
"1064","1620959",7.41119058453595e-314,9.9574817328736e-315,"415","BLOCKING VEHICLE","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","11/30/2015 06:28:08 PM","NE 41 ST / UNIVERSITY WY NE","U","U2","5301.4000",-122.31325,47.656834,"(47.656834, -122.31325)","TRAFFIC - BLOCKING ROADWAY","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","",0.00556100575435904
"1065","1620977",7.41119058997067e-314,9.95748178722082e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","11/30/2015 07:19:51 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","OTHER PROPERTY","THEFT","",0.00581961682587908
"1066","1573889",7.41115805574789e-314,9.95715644499303e-315,"372","PROPERTY - FOUND (FOLLOW UP TO SPD CASE)","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","10/07/2015 05:28:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","10/07/2015 03:14:00 PM",0.00582128419551373
"1067","1621643",7.4111911373954e-314,9.95748726146817e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","12/01/2015 04:44:02 PM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.30912,47.651302,"(47.651302, -122.30912)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00390402164440257
"1068","1621822",7.41119122039843e-314,9.95748809149846e-315,"282","SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","12/01/2015 08:59:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","BURG - COMM BURGLARY (INCLUDES SCHOOLS)","BURGLARY","COMMERCIAL BURGLARIES","",0.00581961682587908
"1069","1574577",7.41115859082098e-314,9.95716179572398e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","10/08/2015 11:58:00 AM","15 AV NE / NE PACIFIC ST","U","U2","5302.2015",-122.312467032,47.652973521,"(47.652973521, -122.312467032)","MOTOR VEHICLE COLLISION, BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","",0.00493282477516561
"1070","1576182",7.41115955671932e-314,9.95717145470735e-315,"470","PARKING VIOLATION (EXCEPT ABANDONED VEHICLES)","PARKING VIOLATIONS","TRAFFIC RELATED CALLS","10/09/2015 10:29:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC RELATED CALLS","PARKING VIOLATIONS","",0.00582128419551373
"1071","1576713",7.41115992924482e-314,9.95717517996232e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","10/10/2015 12:21:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00582128419551373
"1072","1576838",7.41115998655643e-314,9.95717575307847e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","10/10/2015 02:34:00 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00582128419551373
"1073","1576748",7.41115994258459e-314,9.95717531336005e-315,"074","LICENSE PLATE THEFT OR LOSS","CAR PROWL","CAR PROWL","10/10/2015 12:53:00 PM","NE 41 ST / 15 AV NE","U","U2","5301.4000",-122.312113721,47.656816898,"(47.656816898, -122.312113721)","AUTO THEFT - VEH THEFT OR THEFT AND RECOVERY","AUTO THEFTS","AUTO RECOVERIES","",0.00449380732857005
"1074","1622339",7.41119162800259e-314,9.95749216754004e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","12/02/2015 04:45:52 PM","15 AV NE / NE 42 ST","U","U2","5301.4000",-122.31207,47.658302,"(47.658302, -122.31207)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00522729232012895
"1075","1577286",7.41116020196906e-314,9.95717790720469e-315,"372","PROPERTY - FOUND (FOLLOW UP TO SPD CASE)","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","10/10/2015 11:47:00 PM","13XX BLOCK OF NE CAMPUS PY","U","U2","5302.1011",-122.313846367,47.655993829,"(47.655993829, -122.313846367)","PROPERTY - FOUND","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","10/10/2015 09:32:00 PM",0.00593681654743797
"1076","2018593",8.39921832796412e-314,9.96632756324724e-315,"064","SHOPLIFT","THEFT","SHOPLIFTING","06/09/2017 07:07:18 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","SHOPLIFT - THEFT","SHOPLIFTING","THEFT","06/09/2017 04:32:43 PM",0.00581961682587908
"1077","1578447",7.41116091836424e-314,9.95718507115655e-315,"130","PROPERTY DESTRUCTION","PROPERTY DAMAGE","PROPERTY DAMAGE","10/12/2015 08:23:00 AM","14XX BLOCK OF NE 42 ST","U","U2","5301.4000",-122.312639209,47.658308153,"(47.658308153, -122.312639209)","PROPERTY - DAMAGE","PROPERTY DAMAGE","PROPERTY DAMAGE","10/12/2015 07:33:00 AM",0.00568655864500695
"1078","1623028",7.41119227522859e-314,9.9574986398e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","12/03/2015 05:28:25 PM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.30912,47.651302,"(47.651302, -122.30912)","MOTOR VEHICLE COLLISION, REPORT ONLY - NON INJURY/NON BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","12/03/2015 02:24:56 PM",0.00390402164440257
"1079","1579525",7.4111615532386e-314,9.9571914199001e-315,"470","PARKING VIOLATION (EXCEPT ABANDONED VEHICLES)","PARKING VIOLATIONS","TRAFFIC RELATED CALLS","10/13/2015 08:20:00 AM","40XX BLOCK OF 15 AV NE","U","U2","5302.1010",-122.312142641,47.655657762,"(47.655657762, -122.312142641)","PARKING VIOLATION (EXCEPT ABANDONED CAR)","TRAFFIC RELATED CALLS","PARKING VIOLATIONS","",0.00420160172523519
"1080","1633054",7.4112008047779e-314,9.9575839352931e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","12/18/2015 07:40:26 AM","15 AV NE / NE PACIFIC ST","U","U2","5302.2015",-122.31247,47.652973,"(47.652973, -122.31247)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00493573844526285
"1081","1581529",7.41116285312531e-314,9.95720441876724e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","10/15/2015 10:15:00 AM","19XX BLOCK OF NE PACIFIC ST","U","U2","5302.2019",-122.309118318,47.651301388,"(47.651301388, -122.309118318)","MOTOR VEHICLE COLLISION, BLOCKING","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","10/15/2015 09:00:00 AM",0.00390411957496965
"1082","1623910",7.41119307116834e-314,9.95750659919755e-315,"460","TRAFFIC (MOVING) VIOLATION","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","12/04/2015 08:51:41 PM","15 AV NE / NE CAMPUS PY","U","U2","5302.1009",-122.312126,47.656204,"(47.656204, -122.312126)","TRAFFIC STOP - OFFICER INITIATED ONVIEW","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","12/04/2015 08:17:16 PM",0.0043001019755452
"1083","1624505",7.41119358351442e-314,9.9575117226583e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","12/05/2015 07:48:17 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.313225,47.657574,"(47.657574, -122.313225)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00581961682587908
"1084","1870844",7.90524820922143e-314,9.96234217777441e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","11/05/2016 03:40:41 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4000",-122.31297,47.657402,"(47.657402, -122.31297)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00551532274668485
"1085","1586905",7.41116637235491e-314,9.9572396110632e-315,"282","SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","10/20/2015 06:35:00 PM","NE 41 ST / UNIVERSITY WY NE","U","U2","5301.4000",-122.313246462,47.656832346,"(47.656832346, -122.313246462)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","",0.00555712318534985
"1086","1587758",7.41116684912825e-314,9.95724437879668e-315,"063","THEFT - CAR PROWL","CAR PROWL","CAR PROWL","10/21/2015 04:02:00 PM","38XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.302931725,47.653002027,"(47.653002027, -122.302931725)","SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES)","OTHER PROPERTY","THEFT","",0.00544986159295662
"1087","1588013",7.41116707442219e-314,9.95724663173602e-315,"460","TRAFFIC (MOVING) VIOLATION","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","10/21/2015 08:33:00 PM","NE PACIFIC PL / MONTLAKE BV NE","U","U2","5302.3054",-122.303907725,47.65108272,"(47.65108272, -122.303907725)","TRAFFIC - MOVING VIOLATION","TRAFFIC RELATED CALLS","PARKING VIOLATIONS","",0.00568196483656684
"1088","1625254",7.41119416354748e-314,9.95751752298898e-315,"371","PROPERTY - MISSING","PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND","12/07/2015 04:39:40 AM","39XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.30293,47.653004,"(47.653004, -122.30293)","THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS)","OTHER PROPERTY","THEFT","",0.00545072518110338
"1089","1588777",7.41116752550412e-314,9.95725114255537e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","10/22/2015 04:35:00 PM","14XX BLOCK OF NE 42 ST","U","U2","5301.3009",-122.312639209,47.658308153,"(47.658308153, -122.312639209)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","10/22/2015 04:00:00 PM",0.00568655864500695
"1090","1626541",7.41119532806021e-314,9.95752916811625e-315,"245","DISTURBANCE, OTHER","DISTURBANCES","DISTURBANCES","12/08/2015 09:57:43 PM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313225,47.657574,"(47.657574, -122.313225)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","12/08/2015 09:41:34 PM",0.00581961682587908
"1091","1589717",7.41116808281017e-314,9.95725671561585e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","10/23/2015 01:53:00 PM","15 AV NE / NE CAMPUS PY","U","U2","5302.1009",-122.312128789,47.656205238,"(47.656205238, -122.312128789)","TRU- MOTOR VEHICLE COLLISION, HIT AND RUN AFTER THE FACT","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","10/23/2015 12:57:00 PM",0.00430312220012201
"1092","1590106",7.41116828735335e-314,9.95725876104763e-315,"415","BLOCKING VEHICLE","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","10/23/2015 08:04:00 PM","NE PACIFIC PL / MONTLAKE BV NE","U","U2","5302.3054",-122.303907725,47.65108272,"(47.65108272, -122.303907725)","TRAFFIC - BLOCKING ROADWAY","TRAFFIC RELATED CALLS","TRAFFIC RELATED CALLS","",0.00568196483656684
"1093","1625962",7.4111941087062e-314,9.95751697457611e-315,"430","MOTOR VEHICLE COLLISION","TRAFFIC RELATED CALLS","MOTOR VEHICLE COLLISION INVESTIGATION","12/07/2015 12:42:29 AM","NE CAMPUS PY / 15 AV NE","U","U2","5302.1009",-122.312126,47.656204,"(47.656204, -122.312126)","MOTOR VEHICLE COLLISION WITH INJURIES - PRIORITY 1","MOTOR VEHICLE COLLISION INVESTIGATION","TRAFFIC RELATED CALLS","12/06/2015 09:41:36 PM",0.0043001019755452
"1094","1635435",7.41120275139654e-314,9.95760340147954e-315,"220","CRISIS COMPLAINT - GENERAL","CRISIS CALL","BEHAVIORAL HEALTH","12/21/2015 08:53:45 PM","38XX BLOCK OF MONTLAKE BV NE","U","U3","5302.3006",-122.30293,47.653004,"(47.653004, -122.30293)","CRISIS - PERSON IN BEHAVIORAL/EMOTIONAL CRISIS","BEHAVIORAL HEALTH","CRISIS CALL","12/21/2015 06:15:57 PM",0.00545072518110338
"1095","1593641",7.41117038960267e-314,9.95727978354086e-315,"280","SUSPICIOUS PERSON","SUSPICIOUS CIRCUMSTANCES","SUSPICIOUS CIRCUMSTANCES","10/27/2015 11:07:00 AM","41XX BLOCK OF UNIVERSITY WY NE","U","U2","5301.4001",-122.313226593,47.657574536,"(47.657574536, -122.313226593)","DISTURBANCE, MISCELLANEOUS/OTHER","DISTURBANCES","DISTURBANCES","",0.00582128419551373
